tournament_id,tournament_name,finish,player_name,school,ranking,total_score,rd1,rd2,rd3,points,scraped_at
238883,Information,1,New Mexico,Johnnie Clark,#123,-14.0,-4.0,-5.0,-5.0,117.9,2026-04-22T18:09:56.738788
238883,Information,T2,Long Beach State,Alejandro De Castro,#38,-11.0,-1.0,-7.0,-3.0,91.82,2026-04-22T18:09:56.738833
238883,Information,T2,Arizona State,Boston Bracken,,-11.0,-7.0,1.0,-5.0,91.82,2026-04-22T18:09:56.738870
238883,Information,T4,Arizona State,Connor Williams,#32,-10.0,-4.0,-2.0,-4.0,84.48,2026-04-22T18:09:56.738903
238883,Information,T4,San Diego,Ian Maspat,#119,-10.0,-6.0,-1.0,-3.0,84.48,2026-04-22T18:09:56.738935
238883,Information,6,Long Beach State,Steen Zeman,,-8.0,-4.0,-3.0,-1.0,71.51,2026-04-22T18:09:56.738962
238883,Information,7,Colorado,Brandon Knight,,-7.0,-2.0,0.0,-5.0,65.79,2026-04-22T18:09:56.738994
238883,Information,8,New Mexico,Mesa Falleur,#13,-6.0,-1.0,-3.0,-2.0,60.53,2026-04-22T18:09:56.739025
238883,Information,T9,Utah,Sergio Jimenez,#83,-5.0,2.0,-2.0,-5.0,55.69,2026-04-22T18:09:56.739055
238883,Information,T9,UCLA,Baylor Larrabee,#85,-5.0,-2.0,1.0,-4.0,55.69,2026-04-22T18:09:56.739085
238883,Information,T9,Arizona State,Michael Mjaaseth,#14,-5.0,-1.0,-3.0,-1.0,55.69,2026-04-22T18:09:56.739118
238883,Information,T9,Long Beach State,Krishnav Nikhil Chopraa,,-5.0,-3.0,-4.0,2.0,55.69,2026-04-22T18:09:56.739145
238883,Information,T13,Utah,Brandon Robison,,-4.0,-2.0,0.0,-2.0,51.24,2026-04-22T18:09:56.739172
238883,Information,T13,Oregon State,Nguyen Anh Minh,#24,-4.0,-2.0,-2.0,0.0,51.24,2026-04-22T18:09:56.739201
238883,Information,T13,New Mexico,Clark Sonnenberg,,-4.0,-3.0,0.0,-1.0,51.24,2026-04-22T18:09:56.739228
238883,Information,T16,Long Beach State,Jaden Huggins,,-3.0,-4.0,-1.0,2.0,47.14,2026-04-22T18:09:56.739255
238883,Information,T16,New Mexico,Wyatt Provence,,-3.0,-4.0,1.0,0.0,47.14,2026-04-22T18:09:56.739281
238883,Information,T16,New Mexico,Thayer Plewe,,-3.0,-3.0,-2.0,2.0,47.14,2026-04-22T18:09:56.739307
238883,Information,T19,San Diego (IND),Brady Clark,,-2.0,1.0,-1.0,-2.0,43.37,2026-04-22T18:09:56.739334
238883,Information,T19,Long Beach State (IND),Norwin Gohm,,-2.0,-2.0,-5.0,5.0,43.37,2026-04-22T18:09:56.739363
238883,Information,T19,San Diego,Reed Arnaldo,,-2.0,-3.0,4.0,-3.0,43.37,2026-04-22T18:09:56.739391
238883,Information,T19,San Diego,Cooper Humphreys,,-2.0,-3.0,-3.0,4.0,43.37,2026-04-22T18:09:56.739418
238883,Information,T19,Colorado,Hunter Swanson,,-2.0,-3.0,0.0,1.0,43.37,2026-04-22T18:09:56.739444
238883,Information,T24,UCLA,Tyler Loree,,-1.0,-2.0,-2.0,3.0,39.9,2026-04-22T18:09:56.739472
238883,Information,T24,Oregon State,Antoine Jasmin,,-1.0,0.0,-1.0,0.0,39.9,2026-04-22T18:09:56.739499
238883,Information,T24,San Diego,You Seong Choi,,-1.0,1.0,-2.0,0.0,39.9,2026-04-22T18:09:56.739527
238883,Information,T27,UCLA,Josh Kim,#116,0.0,3.0,0.0,-3.0,36.71,2026-04-22T18:09:56.739556
238883,Information,T27,Utah,Davis Johnson,,0.0,3.0,-3.0,0.0,36.71,2026-04-22T18:09:56.739582
238883,Information,T27,Oregon State,Collin Hodgkinson,,0.0,2.0,0.0,-2.0,36.71,2026-04-22T18:09:56.739609
238883,Information,T27,San Diego,Reid Piron,,0.0,1.0,-1.0,0.0,36.71,2026-04-22T18:09:56.739635
238883,Information,T27,Arizona (IND),Matěj Bača,,0.0,1.0,-1.0,0.0,36.71,2026-04-22T18:09:56.739663
238883,Information,T32,UCLA,Alex Papayoanou,,1.0,2.0,-1.0,0.0,33.78,2026-04-22T18:09:56.739689
238883,Information,T32,Colorado,Ty Holbrook,,1.0,0.0,-1.0,2.0,33.78,2026-04-22T18:09:56.739716
238883,Information,T32,Grand Canyon,Nixon Lauritzen,,1.0,-1.0,4.0,-2.0,33.78,2026-04-22T18:09:56.739746
238883,Information,T32,Long Beach State,Jack Cantlay,,1.0,0.0,-1.0,2.0,33.78,2026-04-22T18:09:56.739774
238883,Information,T36,Utah (IND),Jan Farre,,2.0,1.0,2.0,-1.0,31.08,2026-04-22T18:09:56.739802
238883,Information,T36,Grand Canyon,Matthew Diehl,,2.0,2.0,-1.0,1.0,31.08,2026-04-22T18:09:56.739827
238883,Information,T36,New Mexico (IND),Emil Albers,#148,2.0,-1.0,6.0,-3.0,31.08,2026-04-22T18:09:56.739856
238883,Information,T36,Grand Canyon,Erik Rengardt,,2.0,1.0,0.0,1.0,31.08,2026-04-22T18:09:56.739889
238883,Information,T36,Arizona State,Bowen Mauss,#110,2.0,0.0,2.0,0.0,31.08,2026-04-22T18:09:56.739929
238883,Information,T36,Arizona State,Raul Gomez,,2.0,-4.0,4.0,2.0,31.08,2026-04-22T18:09:56.739957
238883,Information,T36,Utah (IND),Gabriel Palacios,#107,2.0,3.0,0.0,-1.0,31.08,2026-04-22T18:09:56.739986
238883,Information,T43,Oregon State,Rylan Johnson,,3.0,1.0,1.0,1.0,28.59,2026-04-22T18:09:56.740012
238883,Information,T43,UCLA,Kyle An,,3.0,-2.0,1.0,4.0,28.59,2026-04-22T18:09:56.740038
238883,Information,T45,Grand Canyon,Måns Boje,,4.0,3.0,1.0,0.0,26.31,2026-04-22T18:09:56.740065
238883,Information,T45,Colorado,Jackson Rivera,,4.0,2.0,-2.0,4.0,26.31,2026-04-22T18:09:56.740098
238883,Information,T45,Arizona State (IND),Bryan Newman,,4.0,3.0,2.0,-1.0,26.31,2026-04-22T18:09:56.740125
238883,Information,T45,Utah (IND),Ivan Enguita,,4.0,-1.0,0.0,5.0,26.31,2026-04-22T18:09:56.740150
238883,Information,T49,Utah,Jack Jerge,,5.0,6.0,0.0,-1.0,24.2,2026-04-22T18:09:56.740176
238883,Information,T49,Grand Canyon,Gavin O'Neill,,5.0,-1.0,-1.0,7.0,24.2,2026-04-22T18:09:56.740201
238883,Information,51,Grand Canyon (IND),Daniel Nilsson,,6.0,3.0,1.0,2.0,22.27,2026-04-22T18:09:56.740226
238883,Information,T52,Arizona (IND),Dillon Dean,,7.0,2.0,0.0,5.0,20.49,2026-04-22T18:09:56.740253
238883,Information,T52,UCLA (IND),Matt Yamin,,7.0,3.0,0.0,4.0,20.49,2026-04-22T18:09:56.740277
238883,Information,T54,Oregon State,Stanley Lin,,8.0,-1.0,4.0,5.0,18.85,2026-04-22T18:09:56.740303
238883,Information,T54,Arizona State (IND),Kent Karlstrom,,8.0,1.0,2.0,5.0,18.85,2026-04-22T18:09:56.740331
238883,Information,T54,Colorado (IND),Tyler Long,,8.0,-2.0,5.0,5.0,18.85,2026-04-22T18:09:56.740356
238883,Information,T54,Colorado,Parker Paxton,,8.0,1.0,6.0,1.0,18.85,2026-04-22T18:09:56.740380
238883,Information,58,Utah,Adam Croix,,9.0,4.0,5.0,0.0,17.34,2026-04-22T18:09:56.740406
238883,Information,T59,Arizona State (IND),Peer Wernicke,,13.0,5.0,3.0,5.0,12.43,2026-04-22T18:09:56.740431
238883,Information,T59,Oregon State (IND),Ethan Elleraas,,13.0,6.0,4.0,3.0,12.43,2026-04-22T18:09:56.740456
240002,Information,1,UC San Diego,Davis McDowell,,-6.0,-5.0,-1.0,0.0,75.67,2026-04-22T18:09:57.233586
240002,Information,2,Colorado State,Alessandro Trenta,,-5.0,-4.0,-1.0,0.0,69.62,2026-04-22T18:09:57.233621
240002,Information,3,Long Beach State,Alejandro De Castro,,-4.0,3.0,-1.0,-6.0,64.05,2026-04-22T18:09:57.233647
240002,Information,T4,Utah Tech,Tanner Telford,,-3.0,0.0,-3.0,0.0,58.93,2026-04-22T18:09:57.233671
240002,Information,T4,Long Beach State (IND),Steen Zeman,,-3.0,-1.0,-2.0,0.0,58.93,2026-04-22T18:09:57.233695
240002,Information,T4,Weber State,Matthew Wilson,,-3.0,-2.0,-1.0,0.0,58.93,2026-04-22T18:09:57.233723
240002,Information,T7,Colorado State,Jake Rodgers,,-2.0,-1.0,2.0,-3.0,54.22,2026-04-22T18:09:57.233751
240002,Information,T7,Utah Valley,Ty Brady,,-2.0,-4.0,1.0,1.0,54.22,2026-04-22T18:09:57.233774
240002,Information,9,Sacramento State,Gabriel Smith,,-1.0,-2.0,0.0,1.0,49.88,2026-04-22T18:09:57.233799
240002,Information,10,UC Davis,Curtis Da Silva,,0.0,5.0,-4.0,-1.0,45.89,2026-04-22T18:09:57.233823
240002,Information,11,Illinois State,Pietro Pontiggia,,1.0,3.0,0.0,-2.0,42.23,2026-04-22T18:09:57.233846
240002,Information,T12,Long Beach State,Krishnav Chopraa,,2.0,1.0,1.0,0.0,38.85,2026-04-22T18:09:57.233871
240002,Information,T12,Long Beach State,Jack Cantlay,,2.0,-1.0,-1.0,4.0,38.85,2026-04-22T18:09:57.233893
240002,Information,T14,Utah Tech,David Liechty,,3.0,2.0,0.0,1.0,35.74,2026-04-22T18:09:57.233916
240002,Information,T14,Weber State,Bobby Kincaid,,3.0,0.0,2.0,1.0,35.74,2026-04-22T18:09:57.233941
240002,Information,T14,Illinois State,TJ Barger,,3.0,-1.0,3.0,1.0,35.74,2026-04-22T18:09:57.233964
240002,Information,T14,Long Beach State,Jaden Huggins,,3.0,0.0,0.0,3.0,35.74,2026-04-22T18:09:57.233985
240002,Information,T14,Weber State,Ryan Takeshita,,3.0,-2.0,4.0,1.0,35.74,2026-04-22T18:09:57.234010
240002,Information,T14,Wichita State,Jose Ramirez,,3.0,0.0,5.0,-2.0,35.74,2026-04-22T18:09:57.234033
240002,Information,T20,Utah Valley,Paxton Maxwell,,4.0,-1.0,1.0,4.0,32.89,2026-04-22T18:09:57.234055
240002,Information,T20,Denver,Ryder Odem,,4.0,2.0,1.0,1.0,32.89,2026-04-22T18:09:57.234079
240002,Information,T22,Denver,Jet Hernandez,,5.0,1.0,0.0,4.0,30.26,2026-04-22T18:09:57.234103
240002,Information,T22,UC Davis,Lequan Wang,,5.0,5.0,0.0,0.0,30.26,2026-04-22T18:09:57.234125
240002,Information,T22,Colorado State (IND),Florentin Meller,,5.0,3.0,2.0,0.0,30.26,2026-04-22T18:09:57.234148
240002,Information,T22,UC San Diego,Francis Catalano,,5.0,4.0,1.0,0.0,30.26,2026-04-22T18:09:57.234170
240002,Information,T26,UC Davis (IND),Ivan Sablan,,6.0,0.0,1.0,5.0,27.84,2026-04-22T18:09:57.234195
240002,Information,T26,Utah Tech,Frank Miao,,6.0,1.0,-3.0,8.0,27.84,2026-04-22T18:09:57.234220
240002,Information,T26,UC San Diego,Nathan Tseng,,6.0,-4.0,6.0,4.0,27.84,2026-04-22T18:09:57.234243
240002,Information,T26,UC Santa Barbara,Nick Waldock,,6.0,0.0,4.0,2.0,27.84,2026-04-22T18:09:57.234265
240002,Information,T26,CSU Fullerton,Giacoma Comerio,,6.0,4.0,1.0,1.0,27.84,2026-04-22T18:09:57.234289
240002,Information,T26,Colorado State,Charlie Doyle,,6.0,2.0,3.0,1.0,27.84,2026-04-22T18:09:57.234311
240002,Information,T32,Utah Valley,Colby Hutchens,,7.0,1.0,2.0,4.0,25.61,2026-04-22T18:09:57.234333
240002,Information,T32,Long Beach State,Norwin Gohm,,7.0,5.0,0.0,2.0,25.61,2026-04-22T18:09:57.234357
240002,Information,T34,Wyoming (IND),Conner Scheich,,8.0,2.0,1.0,5.0,23.56,2026-04-22T18:09:57.234380
240002,Information,T34,Sacramento State,Max Thomas,,8.0,1.0,4.0,3.0,23.56,2026-04-22T18:09:57.234402
240002,Information,T36,Wichita State,Michael Robson,,9.0,5.0,3.0,1.0,21.68,2026-04-22T18:09:57.234425
240002,Information,T36,Colorado (IND),Zeqian 'Michael' Fang,,9.0,2.0,4.0,3.0,21.68,2026-04-22T18:09:57.234446
240002,Information,T36,CSU Fullerton,nick benton,,9.0,7.0,0.0,2.0,21.68,2026-04-22T18:09:57.234470
240002,Information,T39,UC Santa Barbara,Jack Watters,,10.0,3.0,6.0,1.0,19.95,2026-04-22T18:09:57.234492
240002,Information,T39,Utah State,Chase Goetschel,,10.0,2.0,5.0,3.0,19.95,2026-04-22T18:09:57.234516
240002,Information,T39,Colorado State,Owen Mullen,,10.0,8.0,-2.0,4.0,19.95,2026-04-22T18:09:57.234537
240002,Information,T39,UC Davis,Ryan Firpo,,10.0,5.0,2.0,3.0,19.95,2026-04-22T18:09:57.234559
240002,Information,T39,Colorado State,Charlie Tucker,,10.0,1.0,5.0,4.0,19.95,2026-04-22T18:09:57.234582
240002,Information,T39,UC San Diego,Justin Gill,,10.0,3.0,3.0,4.0,19.95,2026-04-22T18:09:57.234604
240002,Information,T39,Utah Tech,Jackson Rhees,,10.0,9.0,3.0,-2.0,19.95,2026-04-22T18:09:57.234627
240002,Information,T39,Denver,Willis Panzarello,,10.0,4.0,5.0,1.0,19.95,2026-04-22T18:09:57.234652
240002,Information,T47,Sacramento State (IND),Zachary Matzke,,11.0,2.0,4.0,5.0,18.35,2026-04-22T18:09:57.234674
240002,Information,T47,Denver,Jack Dozer,,11.0,7.0,3.0,1.0,18.35,2026-04-22T18:09:57.234697
240002,Information,T47,Denver,Arthur Akpinar,,11.0,3.0,6.0,2.0,18.35,2026-04-22T18:09:57.234722
240002,Information,T47,Sacramento State,Zach Mate,,11.0,3.0,5.0,3.0,18.35,2026-04-22T18:09:57.234743
240002,Information,T47,UC Santa Barbara,Dylan Ma,,11.0,2.0,4.0,5.0,18.35,2026-04-22T18:09:57.234766
240002,Information,T47,UC Davis,Shaunak Nair,,11.0,5.0,1.0,5.0,18.35,2026-04-22T18:09:57.234789
240002,Information,T53,CSU Northridge,Bryson Barnes,,12.0,2.0,7.0,3.0,16.88,2026-04-22T18:09:57.234810
240002,Information,T53,Wyoming,Kristof Panke,,12.0,6.0,5.0,1.0,16.88,2026-04-22T18:09:57.234832
240002,Information,T53,Wyoming,Brody Leid,,12.0,3.0,5.0,4.0,16.88,2026-04-22T18:09:57.234856
240002,Information,T53,Utah Tech,Luke Schone,,12.0,3.0,3.0,6.0,16.88,2026-04-22T18:09:57.234880
240002,Information,T57,Colorado (IND),Casey Kosney,,13.0,5.0,5.0,3.0,15.53,2026-04-22T18:09:57.234902
240002,Information,T57,Colorado State (IND),Elijah Knudsen,,13.0,3.0,7.0,3.0,15.53,2026-04-22T18:09:57.234925
240002,Information,T57,Weber State,Ty Anderson,,13.0,7.0,0.0,6.0,15.53,2026-04-22T18:09:57.234950
240002,Information,T60,Sacramento State,Jai Bahl,,14.0,6.0,2.0,6.0,14.29,2026-04-22T18:09:57.234974
240002,Information,T60,Illinois State,Francis Bautista,,14.0,9.0,2.0,3.0,14.29,2026-04-22T18:09:57.234997
240002,Information,T60,Utah Valley,JJ Tomsick,,14.0,11.0,1.0,2.0,14.29,2026-04-22T18:09:57.235019
240002,Information,T63,Utah Valley,Isaiah Ellis,,15.0,5.0,5.0,5.0,13.15,2026-04-22T18:09:57.235042
240002,Information,T63,CSU Northridge,Liam Judkins,,15.0,2.0,8.0,5.0,13.15,2026-04-22T18:09:57.235065
240002,Information,T63,Wyoming (IND),Ryker Lind,,15.0,7.0,4.0,4.0,13.15,2026-04-22T18:09:57.235090
240002,Information,T66,Illinois State,Max Faucquez,,16.0,6.0,7.0,3.0,12.1,2026-04-22T18:09:57.235114
240002,Information,T66,Illinois State,Aiden Cudney,,16.0,9.0,5.0,2.0,12.1,2026-04-22T18:09:57.235136
240002,Information,T66,UC San Diego,Hanjie Yu,,16.0,4.0,8.0,4.0,12.1,2026-04-22T18:09:57.235160
240002,Information,T66,Wichita State,Mitchell Revie,,16.0,4.0,10.0,2.0,12.1,2026-04-22T18:09:57.235182
240002,Information,T66,CSU Fullerton,Dante Lazare,,16.0,7.0,0.0,9.0,12.1,2026-04-22T18:09:57.235205
240002,Information,T71,Utah State,Noah Moody,,17.0,4.0,7.0,6.0,11.13,2026-04-22T18:09:57.235229
240002,Information,T71,Utah State,Zach Skinner,,17.0,5.0,7.0,5.0,11.13,2026-04-22T18:09:57.235253
240002,Information,T73,Wichita State,Jace Chaney,,18.0,6.0,4.0,8.0,10.24,2026-04-22T18:09:57.235275
240002,Information,T73,CSU Northridge,Dominic De Luca,,18.0,4.0,11.0,3.0,10.24,2026-04-22T18:09:57.235299
240002,Information,T73,UC Davis,Louis Grizot,,18.0,7.0,4.0,7.0,10.24,2026-04-22T18:09:57.235321
240002,Information,T76,Utah Valley (IND),Andrew Hawk,,19.0,6.0,6.0,7.0,9.42,2026-04-22T18:09:57.235343
240002,Information,T76,Wichita State,Rhett O'Rear,,19.0,5.0,7.0,7.0,9.42,2026-04-22T18:09:57.235366
240002,Information,T78,UC Santa Barbara,Ryan Gay,,20.0,7.0,4.0,9.0,8.67,2026-04-22T18:09:57.235389
240002,Information,T78,UC Santa Barbara,Jackson Turner,,20.0,9.0,6.0,5.0,8.67,2026-04-22T18:09:57.235412
240002,Information,T78,CSU Northridge,Tavin Boman,,20.0,11.0,4.0,5.0,8.67,2026-04-22T18:09:57.235433
240002,Information,T81,Utah State,Hunter Hall,,21.0,9.0,6.0,6.0,7.98,2026-04-22T18:09:57.235457
240002,Information,T81,Sacramento State,Patrick Dumag,,21.0,13.0,6.0,2.0,7.98,2026-04-22T18:09:57.235479
240002,Information,T83,Wyoming,Kellen Ball,,22.0,1.0,9.0,12.0,7.34,2026-04-22T18:09:57.235503
240002,Information,T83,Weber State,Markus Nanpei,,22.0,6.0,11.0,5.0,7.34,2026-04-22T18:09:57.235526
240002,Information,T83,Utah State,Toby Heider,,22.0,10.0,5.0,7.0,7.34,2026-04-22T18:09:57.235549
240002,Information,T83,CSU Northridge,Nick Fry,,22.0,4.0,13.0,5.0,7.34,2026-04-22T18:09:57.235571
240002,Information,87,Wyoming,Austin Barry,,23.0,12.0,7.0,4.0,6.75,2026-04-22T18:09:57.235594
240002,Information,T88,CSU Fullerton,william Tanaka,,24.0,4.0,9.0,11.0,6.21,2026-04-22T18:09:57.235618
240002,Information,T88,CSU Fullerton,lance nguyen,,24.0,10.0,5.0,9.0,6.21,2026-04-22T18:09:57.235641
240002,Information,90,Colorado State (IND),Matthew Wilkinson,,25.0,9.0,7.0,9.0,5.71,2026-04-22T18:09:57.235663
240002,Information,91,Wyoming,Brody Knowlton,,29.0,14.0,6.0,9.0,4.09,2026-04-22T18:09:57.235686
239974,Information,1,New Mexico (IND),Emil Albers,,-13.0,-5.0,-4.0,-4.0,99.74,2026-04-22T18:09:57.759784
239974,Information,2,Grand Canyon,Matthew Diehl,,-12.0,-6.0,-2.0,-4.0,91.76,2026-04-22T18:09:57.759814
239974,Information,3,Oral Roberts,Ben Gratzl,,-9.0,-5.0,-3.0,-1.0,71.47,2026-04-22T18:09:57.759837
239974,Information,T4,Long Beach State,Jack Cantlay,,-7.0,1.0,-3.0,-5.0,60.49,2026-04-22T18:09:57.759860
239974,Information,T4,Southern California,Nicolas Dominguez,,-7.0,-1.0,-4.0,-2.0,60.49,2026-04-22T18:09:57.759881
239974,Information,T4,Long Beach State,Jaden Huggins,,-7.0,-2.0,-3.0,-2.0,60.49,2026-04-22T18:09:57.759902
239974,Information,T7,Fresno State,Zack Tarter,,-6.0,-1.0,-2.0,-3.0,55.66,2026-04-22T18:09:57.759928
239974,Information,T7,Fresno State,Von Wasson,,-6.0,-1.0,-3.0,-2.0,55.66,2026-04-22T18:09:57.759950
239974,Information,T7,Colorado,Ty Holbrook,,-6.0,-4.0,-3.0,1.0,55.66,2026-04-22T18:09:57.759971
239974,Information,T7,New Mexico,Thayer Plewe,,-6.0,-4.0,-3.0,1.0,55.66,2026-04-22T18:09:57.759992
239974,Information,T11,Southern California,Jose Antonio Safa,,-5.0,-5.0,2.0,-2.0,51.21,2026-04-22T18:09:57.760013
239974,Information,T11,Long Beach State,Steen Zeman,,-5.0,-2.0,-2.0,-1.0,51.21,2026-04-22T18:09:57.760035
239974,Information,T11,UTEP,Dylan Teeter,,-5.0,-1.0,0.0,-4.0,51.21,2026-04-22T18:09:57.760056
239974,Information,T11,San Francisco,Renato Naula,,-5.0,-1.0,-3.0,-1.0,51.21,2026-04-22T18:09:57.760078
239974,Information,T15,Fresno State,Jaden Hunter,,-4.0,-2.0,0.0,-2.0,47.11,2026-04-22T18:09:57.760099
239974,Information,T15,Colorado State,Jake Rodgers,,-4.0,0.0,-3.0,-1.0,47.11,2026-04-22T18:09:57.760119
239974,Information,T15,Southern California,Jaden Dumdumaya,,-4.0,-5.0,1.0,0.0,47.11,2026-04-22T18:09:57.760141
239974,Information,T15,Arkansas State,Jake Wallis,,-4.0,-4.0,-1.0,1.0,47.11,2026-04-22T18:09:57.760161
239974,Information,T19,Long Beach State,Krishnav Nikhil Chopraa,,-3.0,0.0,0.0,-3.0,43.35,2026-04-22T18:09:57.760182
239974,Information,T19,New Mexico,Mesa Falleur,,-3.0,-3.0,2.0,-2.0,43.35,2026-04-22T18:09:57.760203
239974,Information,T19,North Texas,Mitchell Maier,,-3.0,1.0,-2.0,-2.0,43.35,2026-04-22T18:09:57.760225
239974,Information,T19,Colorado,Parker Paxton,,-3.0,-1.0,-1.0,-1.0,43.35,2026-04-22T18:09:57.760246
239974,Information,T19,UTEP,Pat Foley,,-3.0,-1.0,0.0,-2.0,43.35,2026-04-22T18:09:57.760270
239974,Information,T24,Eastern Michigan,Joshua Hess,,-2.0,0.0,-1.0,-1.0,39.88,2026-04-22T18:09:57.760290
239974,Information,T24,Colorado,Brandon Knight,,-2.0,3.0,-6.0,1.0,39.88,2026-04-22T18:09:57.760310
239974,Information,T24,Arkansas State,Thomas Schmidt,,-2.0,3.0,-4.0,-1.0,39.88,2026-04-22T18:09:57.760332
239974,Information,T27,Colorado,Hunter Swanson,,-1.0,6.0,-7.0,0.0,36.69,2026-04-22T18:09:57.760352
239974,Information,T27,Santa Clara,JP Odland,,-1.0,1.0,-3.0,1.0,36.69,2026-04-22T18:09:57.760372
239974,Information,T27,Southern California,Jack Buchanan,,-1.0,2.0,-5.0,2.0,36.69,2026-04-22T18:09:57.760393
239974,Information,T27,Southern California (IND),Luke Stock,,-1.0,-4.0,-1.0,4.0,36.69,2026-04-22T18:09:57.760413
239974,Information,T27,UTEP,Braden Smith,,-1.0,1.0,-1.0,-1.0,36.69,2026-04-22T18:09:57.760433
239974,Information,T27,Tarleton State,Luis Buech,,-1.0,-2.0,0.0,1.0,36.69,2026-04-22T18:09:57.760456
239974,Information,T27,New Mexico,Johnnie Clark,,-1.0,-3.0,3.0,-1.0,36.69,2026-04-22T18:09:57.760476
239974,Information,T27,Rice,Lukas Boandl,,-1.0,-1.0,-2.0,2.0,36.69,2026-04-22T18:09:57.760496
239974,Information,T27,New Mexico,Oliver Cage,,-1.0,0.0,-4.0,3.0,36.69,2026-04-22T18:09:57.760516
239974,Information,T27,Santa Clara,Matt Robles,,-1.0,1.0,1.0,-3.0,36.69,2026-04-22T18:09:57.760537
239974,Information,T27,Rice,Henry Daly,,-1.0,-4.0,-1.0,4.0,36.69,2026-04-22T18:09:57.760557
239974,Information,T27,Santa Clara,Jack Hayden,,-1.0,0.0,-3.0,2.0,36.69,2026-04-22T18:09:57.760577
239974,Information,T27,San Francisco,Henry Styles,,-1.0,-2.0,0.0,1.0,36.69,2026-04-22T18:09:57.760597
239974,Information,T27,Grand Canyon,Nixon Lauritzen,,-1.0,0.0,0.0,-1.0,36.69,2026-04-22T18:09:57.760617
239974,Information,T27,New Mexico,Wyatt Provence,,-1.0,-2.0,-1.0,2.0,36.69,2026-04-22T18:09:57.760637
239974,Information,T27,New Mexico State,Mateo Payan,,-1.0,3.0,-3.0,-1.0,36.69,2026-04-22T18:09:57.760658
239974,Information,T27,Tarleton State,Alvaro Pastor,,-1.0,-2.0,1.0,0.0,36.69,2026-04-22T18:09:57.760679
239974,Information,T44,Stetson,Gaspar Glaudas,,0.0,1.0,-1.0,0.0,33.76,2026-04-22T18:09:57.760699
239974,Information,T44,Long Beach State,Alejandro De Castro,,0.0,0.0,0.0,0.0,33.76,2026-04-22T18:09:57.760720
239974,Information,T44,Oral Roberts,Jorge Sanchez Gutierrez,,0.0,3.0,-2.0,-1.0,33.76,2026-04-22T18:09:57.760741
239974,Information,T44,Stetson,Matthis Lefevre,,0.0,-1.0,4.0,-3.0,33.76,2026-04-22T18:09:57.760762
239974,Information,T48,Santa Clara,Kevin Hollomon,,1.0,-3.0,-1.0,5.0,31.06,2026-04-22T18:09:57.760783
239974,Information,T48,Grand Canyon (IND),Måns Boje,,1.0,2.0,2.0,-3.0,31.06,2026-04-22T18:09:57.760805
239974,Information,T48,Colorado State,Charlie Doyle,,1.0,-1.0,-1.0,3.0,31.06,2026-04-22T18:09:57.760824
239974,Information,T48,Eastern Michigan,Charlie Box,,1.0,1.0,3.0,-3.0,31.06,2026-04-22T18:09:57.760845
239974,Information,T48,North Texas,Kalle Svederman,,1.0,6.0,-3.0,-2.0,31.06,2026-04-22T18:09:57.760865
239974,Information,T48,New Mexico State,Javier Delgadillo,,1.0,2.0,-3.0,2.0,31.06,2026-04-22T18:09:57.760885
239974,Information,T48,San Francisco,Theo Anderson,,1.0,-1.0,1.0,1.0,31.06,2026-04-22T18:09:57.760905
239974,Information,T55,Colorado,Jackson Rivera,,2.0,3.0,0.0,-1.0,28.58,2026-04-22T18:09:57.760927
239974,Information,T55,Colorado (IND),Tyler Long,,2.0,0.0,2.0,0.0,28.58,2026-04-22T18:09:57.760948
239974,Information,T55,Grand Canyon,Daniel Nilsson,,2.0,0.0,-5.0,7.0,28.58,2026-04-22T18:09:57.760969
239974,Information,T55,San Francisco,Svante Palmgren,,2.0,1.0,3.0,-2.0,28.58,2026-04-22T18:09:57.760989
239974,Information,T55,Santa Clara (IND),Emil Nielsen,,2.0,3.0,1.0,-2.0,28.58,2026-04-22T18:09:57.761009
239974,Information,T55,Tarleton State,Kellen Young,,2.0,1.0,-4.0,5.0,28.58,2026-04-22T18:09:57.761031
239974,Information,T55,Stetson,Simon Engman,,2.0,1.0,-4.0,5.0,28.58,2026-04-22T18:09:57.761052
239974,Information,T62,Oral Roberts,Philip Voetmann,,3.0,4.0,-3.0,2.0,26.29,2026-04-22T18:09:57.761072
239974,Information,T62,Eastern Michigan,Tim Chan,,3.0,3.0,-4.0,4.0,26.29,2026-04-22T18:09:57.761093
239974,Information,T62,Tarleton State,Juan Ballester,,3.0,1.0,0.0,2.0,26.29,2026-04-22T18:09:57.761114
239974,Information,T62,North Texas,Noah Blaickner,,3.0,-2.0,1.0,4.0,26.29,2026-04-22T18:09:57.761134
239974,Information,T62,Long Beach State (IND),Tiger Tahvildari,,3.0,3.0,2.0,-2.0,26.29,2026-04-22T18:09:57.761156
239974,Information,T62,Rice,Daniel Zou,,3.0,0.0,2.0,1.0,26.29,2026-04-22T18:09:57.761176
239974,Information,T62,Santa Clara,Calder Overfelt,,3.0,3.0,-4.0,4.0,26.29,2026-04-22T18:09:57.761196
239974,Information,T69,Stetson,Rasmus Ronnberg,,4.0,1.0,0.0,3.0,24.19,2026-04-22T18:09:57.761216
239974,Information,T69,North Texas,Rayhan Latief,,4.0,1.0,1.0,2.0,24.19,2026-04-22T18:09:57.761238
239974,Information,T71,Arkansas State,Jake Lile,,5.0,1.0,1.0,3.0,22.25,2026-04-22T18:09:57.761258
